recipe_id,search_term
171417,low-carb
171417,appetizer
171417,vegan
201618,italian
201618,salad
228481,breakfast
228481,lunch
232210,dinner
232210,spanish
232210,lunch
232210,shrimp
248776,low-calorie
248776,low-sodium
248776,salad
248776,low-carb
248776,side
250704,bread
250704,vegetarian
250704,vegan
263893,dessert
263893,low-sodium
274831,low-carb
274831,mexican
274831,casserole
274831,dinner
274831,breakfast
283650,low-sodium
283650,healthy
283650,low-carb
283650,appetizer
283650,mexican
283650,side
314593,seafood
314593,diabetic
314593,dinner
344831,healthy
344831,chicken
344831,low-fat
344831,dinner
389250,indian
389250,gluten-free
389250,chicken
402160,low-calorie
402160,low-sodium
402160,salad
402160,healthy
402160,low-fat
410101,bread
434561,soup
434561,low-sodium
434561,diet
451487,cake
451487,dessert
526538,french
526538,breakfast
535924,mexican
535924,dinner
13479,dessert
34255,dinner
34255,beef
36824,low-calorie
36824,low-sodium
36824,lunch
36824,healthy
36824,low-fat
36824,breakfast
44826,rice
44826,low-calorie
44826,low-sodium
44826,vegetarian
44826,low-carb
44826,side
44826,vegan
51833,rice
51833,low-calorie
51833,low-carb
51833,dinner
51833,spanish
62913,low-calorie
62913,low-sodium
84374,low-calorie
84374,low-sodium
84374,salad
84374,healthy
84374,side
84374,low-fat
84374,dinner
106555,roast
106555,low-calorie
106555,healthy
106555,pork
106555,low-carb
106555,low-fat
106555,dinner
111503,dinner
111503,italian
111503,chicken
160548,appetizer
160548,side
160548,healthy
160548,low-fat
175107,dinner
175107,low-carb
175107,chicken
177003,mexican
177003,dinner
177003,brazilian
177003,chicken
202495,italian
202495,pasta
202495,side
202495,casserole
202495,dinner
230015,dinner
230015,low-sodium
230015,low-carb
230015,chicken
243273,low-calorie
243273,low-sodium
243273,low-carb
248567,roast
248567,dinner
248567,pork
259765,side
259765,stew
259765,dinner
262771,dessert
262771,low-sodium
281140,healthy
281140,breakfast
281140,bread
287697,dinner
287697,lunch
302602,low-fat
302602,low-sodium
304104,soup
304104,vegetarian
306402,diabetic
306402,vegetarian
306402,salad
306402,side
306402,gluten-free
306402,vegan
23603,dessert
23603,low-fat
23603,low-sodium
329611,appetizer
329611,chicken
330727,healthy
330727,dessert
341651,breakfast
343581,low-sodium
350267,breakfast
350267,dinner
350267,vegetarian
353854,healthy
353854,dessert
353854,low-sodium
359058,low-calorie
359058,low-sodium
359058,low-carb
361230,dinner
361230,low-calorie
361230,low-carb
361230,chicken
394213,rice
394213,dinner
433013,snack
461817,breakfast
461817,lunch
487296,appetizer
487296,low-carb
487296,shrimp
9849,low-calorie
9849,healthy
9849,low-carb
9849,low-fat
9849,dinner
25693,dinner
43340,cake
43340,breakfast
43340,dessert
146212,side
146212,casserole
146212,dinner
166755,dessert
166755,dinner
168407,lunch
168407,appetizer
168407,dinner
168407,beef
168407,chinese
168407,snack
195353,mexican
195353,dinner
195353,beef
210191,low-carb
210191,salad
225998,cookie
225998,dessert
247867,bread
252109,healthy
252109,pasta
266644,greek
266644,bread
308112,fish
308112,dinner
308112,lunch
308569,healthy
308569,breakfast
308569,low-fat
363199,pork
363199,dinner
381297,low-carb
383491,sandwich
383491,lunch
383491,chicken
406871,soup
406871,low-calorie
406871,low-carb
419166,side
419166,pie
419166,dinner
421575,vegetarian
421575,lunch
421575,salad
421575,gluten-free
421575,dinner
424569,cake
424569,dessert
464618,dessert
464618,low-sodium
492814,breakfast
492814,low-carb
498808,dinner
498808,low-calorie
498808,low-carb
498808,shrimp
519967,low-calorie
519967,lunch
519967,low-sodium
519967,low-carb
519967,soup
529167,dessert
529167,indian
37266,dessert
37266,pie
41895,appetizer
41895,gluten-free
49825,side
49825,gluten-free
122717,low-sodium
122717,vegetarian
122717,lunch
122717,indian
122717,pie
122717,dinner
49867,dinner
51850,side
51850,casserole
54236,low-calorie
54236,low-carb
54236,dinner
54236,southern
54236,shrimp
98450,low-fat
98450,bread
99156,dinner
99156,low-carb
99156,chicken
100964,low-calorie
100964,low-carb
131999,dessert
134768,pork
134768,dinner
142867,casserole
142867,dinner
142867,chicken
210393,cookie
210393,dessert
223657,dinner
223657,italian
223657,lunch
242030,low-calorie
242030,low-sodium
242030,greek
242030,low-carb
242030,dinner
242030,chicken
306984,appetizer
306984,vegetarian
316423,low-calorie
316423,low-sodium
316423,vegetarian
316423,dessert
316423,cake
340562,low-calorie
340562,low-sodium
340562,healthy
340562,low-carb
340562,dinner
352417,dinner
352417,low-carb
352417,chicken
356538,diabetic
356538,low-calorie
356538,low-sodium
356538,low-carb
356538,side
356538,dinner
379787,dessert
395365,soup
395365,vegetarian
415419,breakfast
435387,pie
435387,breakfast
435387,diabetic
489535,low-calorie
489535,quick
489535,low-sodium
489535,vegetarian
489535,salad
489535,low-carb
102531,pork
102531,dinner
108140,dinner
108140,lunch
108140,chicken
116703,side
116703,rice
116703,vegetarian
116703,vegan
127616,dinner
162422,low-calorie
162422,low-sodium
162422,healthy
162422,pork
162422,low-carb
162422,low-fat
162422,dinner
180478,low-calorie
180478,lunch
180478,french
180478,healthy
180478,side
180478,low-fat
215491,healthy
215491,dinner
215491,low-sodium
215491,chicken
221505,low-sodium
221505,low-calorie
221505,vegetarian
285931,vegetarian
287537,bread
287537,low-calorie
287537,low-sodium
287537,low-carb
322065,low-fat
322065,bread
352727,rice
352727,low-calorie
352727,low-sodium
352727,healthy
352727,dinner
352727,soup
352727,chicken
377010,dessert
377010,pie
386363,dinner
404595,low-sodium
431320,low-calorie
431320,low-sodium
431320,baked
431320,healthy
431320,low-fat
488036,dinner
507286,healthy
507286,breakfast
507286,bread
14897,dinner
45357,appetizer
45357,vegetarian
48412,low-calorie
48412,low-sodium
48412,healthy
48412,low-fat
48412,dinner
71620,dessert
71620,dinner
71620,southern
74309,vegetarian
74309,salad
124308,dessert
151487,dessert
156287,pie
156287,rice
156287,dinner
156287,beef
172999,dinner
198027,appetizer
198027,chicken
200744,soup
205031,dessert
220832,pork
220832,dinner
220832,low-carb
237425,low-calorie
237425,low-sodium
237425,caribbean
237425,low-carb
237425,breakfast
387061,brazilian
387061,low-sodium
387061,lunch
387061,dessert
387061,cake
387061,snack
246146,healthy
246146,side
246146,low-sodium
257301,appetizer
257301,side
257301,dinner
257301,baked
303568,diabetic
303568,low-sodium
303568,low-calorie
303568,salad
303568,healthy
303568,low-carb
303568,gluten-free
303568,lactose-free
311788,french
311788,breakfast
311788,bread
312749,dessert
332511,dessert
366875,dinner
369805,low-calorie
369805,low-sodium
369805,vegetarian
369805,healthy
369805,low-fat
369805,spanish
369805,vegan
303398,breakfast
303398,bread
378242,low-sodium
378242,low-carb
378242,dinner
378242,barbecue
378242,chicken
381678,dinner
381678,vegetarian
381678,salad
404133,low-carb
404133,beef
427345,polish
440291,dessert
440291,pie
483586,rice
483586,lunch
483586,cookie
483586,dessert
483586,healthy
487780,dessert
487780,italian
503243,dessert
503243,pie
503243,vegetarian
13337,dessert
13337,low-sodium
13489,dessert
13489,dinner
13489,english
14750,low-calorie
14750,healthy
14750,side
14750,low-fat
14750,dinner
14310,dinner
14925,cake
14925,dessert
14651,appetizer
14651,low-carb
15329,pork
15329,low-carb
15329,dinner
15329,southern
15329,breakfast
14876,low-sodium
14876,german
15628,dessert
15311,dessert
16219,side
16219,low-sodium
16274,healthy
16274,indian
16274,low-fat
16274,low-sodium
16621,vegetarian
16621,vegan
16401,appetizer
16401,indian
16512,side
16512,rice
16512,dinner
17428,appetizer
17428,dinner
17428,italian
17428,lunch
9914,indian
9914,vegetarian
9914,lunch
16089,rice
16089,low-calorie
16089,dessert
16089,side
16089,casserole
16089,dinner
30716,dinner
30716,low-sodium
30716,chicken
34210,appetizer
34210,lunch
34403,healthy
34403,dessert
34403,low-fat
34403,low-sodium
37493,breakfast
37493,low-sodium
39247,dinner
46511,dessert
80385,cookie
80385,dessert
105499,dinner
105499,low-carb
106328,dessert
106328,low-sodium
117228,low-calorie
117228,low-sodium
117228,vegetarian
117228,healthy
117228,low-fat
117228,vegan
124100,lunch
124100,snack
143574,soup
155056,dinner
155056,low-carb
155056,chicken
165295,indian
165295,dinner
165295,vegetarian
168617,fish
168617,dinner
173788,low-calorie
173788,low-sodium
173788,healthy
173788,low-carb
173788,appetizer
173788,low-fat
173788,dinner
198543,healthy
198543,bread
217434,dinner
217434,low-carb
254942,dinner
254942,low-sodium
254942,low-carb
301405,dinner
301405,low-sodium
301405,low-carb
303010,sandwich
303010,lunch
303010,salad
325217,healthy
361622,casserole
361622,dinner
361622,noodles
370384,healthy
370384,dessert
370384,low-sodium
395364,low-calorie
395364,vegetarian
395364,low-carb
395364,low-fat
395364,vegan
395823,dinner
395823,moroccan
395823,chicken
417123,dessert
420988,dessert
420988,english
432740,dessert
432740,low-sodium
441861,diabetic
441861,low-calorie
441861,low-sodium
441861,dessert
441861,side
441861,gluten-free
441861,dinner
441861,cake
491734,dessert
491734,bread
502835,pork
502835,dinner
502835,lactose-free
510315,dessert
512950,breakfast
14713,breakfast
14713,vegetarian
14713,vegan
47108,cake
47108,dessert
47108,gluten-free
47108,dinner
76558,mexican
76558,dinner
76558,chicken
123811,vegetarian
123811,lunch
123811,healthy
123811,bread
123811,snack
127185,mexican
127185,dinner
127185,chicken
168778,rice
168778,noodles
169426,dessert
189674,dessert
213833,dinner
231191,breakfast
231191,dinner
231191,southern
232656,dinner
232656,chicken
278882,low-calorie
278882,low-sodium
278882,low-carb
279901,dinner
279901,beef
311219,low-calorie
311219,low-sodium
311219,vegetarian
311219,low-carb
311219,soup
335450,cajun
335450,pork
335450,dinner
335450,southern
335450,barbecue
353670,dessert
363178,dinner
363178,vegetarian
380896,side
380896,salad
392067,pizza
392067,dinner
487833,healthy
487833,low-calorie
487833,low-fat
487833,low-sodium
498166,low-calorie
498166,low-sodium
498166,stew
498166,low-carb
498166,dinner
498166,chicken
498220,diabetic
498220,dinner
13303,vegetarian
13303,pasta
13303,salad
13303,greek
13303,dinner
33982,dinner
35174,cookie
35174,dessert
57888,sandwich
57888,lunch
57888,mexican
57888,dinner
57888,chicken
63875,dessert
63875,low-sodium
82677,italian
82677,pasta
82677,low-sodium
82677,low-carb
82677,dinner
82677,chicken
95749,healthy
95749,bread
95853,dessert
142352,bread
194921,dessert
194921,pie
194921,vegetarian
179487,dinner
179487,low-carb
179487,chicken
193076,healthy
193076,breakfast
193076,bread
193076,dessert
208349,dinner
208349,barbecue
219916,dessert
219916,low-sodium
230690,dinner
230690,low-carb
230690,beef
269670,dinner
276205,cookie
276205,dessert
302748,dessert
329261,cake
329261,dessert
329261,healthy
352037,gluten-free
361750,breakfast
361750,pudding
361750,bread
361750,dessert
363912,dinner
363912,chicken
365291,dinner
416000,dinner
416000,barbecue
443740,appetizer
471002,cookie
471002,dessert
471002,gluten-free
490237,dinner
490237,low-sodium
490237,chicken
513097,rice
513097,low-fat
513097,low-calorie
513097,dinner
518742,dinner
534765,snack
9062,roast
9062,dinner
9062,low-carb
9062,pork
14433,side
14433,dinner
14433,vegetarian
45688,dinner
45688,chicken
46132,bread
87675,shrimp
87675,low-carb
87675,salad
102747,cake
102747,dessert
163773,italian
163773,low-sodium
163773,vegetarian
163773,pasta
163773,side
163773,dinner
163773,southern
148446,appetizer
148446,bread
164206,diabetic
268077,rice
268077,low-sodium
268077,healthy
268077,dessert
268077,pudding
274373,dinner
277397,casserole
277397,dinner
298612,vegetarian
298612,salad
298612,mexican
298612,side
298612,vegan
388548,appetizer
388548,lunch
388548,snack
388548,dinner
460910,italian
460910,dinner
460910,low-sodium
460910,vegetarian
461909,appetizer
473558,healthy
473558,french
473558,southern
473558,snack
485936,dinner
485936,italian
485936,chicken
522190,side
534652,appetizer
534652,healthy
534652,dinner
535061,indian
535061,gluten-free
535061,dinner
535061,vegetarian
4368,low-calorie
4368,healthy
4368,side
4368,low-fat
4368,dinner
12840,breakfast
12840,scottish
12840,bread
12840,lunch
48698,french
48698,healthy
48698,low-fat
48698,bread
48698,breakfast
53450,dessert
53450,diabetic
53450,low-carb
70103,bread
70103,dinner
70103,vegetarian
102991,dinner
102991,chicken
117283,dessert
117283,pie
117283,low-sodium
122536,soup
122536,low-calorie
122536,low-carb
122536,chicken
173770,fat-free
173770,vegetarian
173770,dessert
173770,pudding
173770,vegan
204378,dessert
213823,side
236175,appetizer
236175,dinner
236175,bread
306844,dinner
306844,quick
311501,low-sodium
311501,lunch
311501,vegetarian
311501,healthy
311501,snack
329446,side
330162,dinner
330162,low-sodium
330162,low-carb
330162,chicken
349156,appetizer
349156,vegetarian
374659,dinner
374659,low-carb
374659,chicken
392048,indian
392048,lunch
392048,snack
450618,appetizer
450618,healthy
450618,low-fat
450618,low-calorie
459628,cookie
459628,dessert
467883,vegetarian
467883,vegan
189573,lunch
189573,chicken
507100,dinner
507100,german
511946,french
511946,dinner
528825,dinner
528825,chicken
528929,cake
528929,dessert
528929,low-sodium
534244,vegetarian
534244,dessert
534244,vegan
534244,gluten-free
534244,snack
70061,lunch
70061,salad
70061,pie
70061,dinner
70061,chicken
87604,low-calorie
87604,low-sodium
87604,salad
87604,healthy
87604,low-carb
87604,fish
87604,dinner
96029,appetizer
96029,mexican
96029,low-fat
96029,vegetarian
114493,mexican
114493,dinner
114493,beef
116231,cookie
116231,dessert
163173,low-calorie
163173,low-sodium
163173,healthy
163173,low-fat
163173,dinner
198943,breakfast
198943,diabetic
212193,low-calorie
212193,low-sodium
212193,low-carb
266882,low-calorie
266882,healthy
266882,stew
266882,low-fat
266882,dinner
295512,dinner
295512,salad
365684,low-calorie
365684,low-sodium
365684,healthy
365684,drink
365684,low-fat
379754,low-sodium
379754,vegetarian
379754,french
379754,dessert
379754,english
379754,dinner
397815,cookie
397815,dessert
397815,rice
416769,quick
416769,dinner
416769,lunch
421465,healthy
421465,southern
421465,side
421465,low-calorie
444537,dessert
471285,chinese
471285,dinner
471285,low-sodium
471285,low-carb
509219,side
509219,baked
510228,chicken
510228,salad
17849,low-calorie
17849,low-sodium
17849,vegetarian
17849,lunch
17849,salad
17849,healthy
17849,german
17849,side
17849,low-fat
17849,dinner
17849,vegan
21218,casserole
21218,dinner
45416,dinner
127907,low-calorie
127907,soup
127907,low-carb
88849,low-sodium
88849,low-calorie
88849,vegetarian
88849,healthy
88849,low-carb
88849,drink
88849,mexican
88849,low-fat
164818,vegetarian
164818,italian
164818,side
164818,dinner
164818,southern
172611,appetizer
172611,french
172611,pork
172611,dinner
173578,dinner
173578,italian
173578,beef
207195,salad
208473,pork
208473,dinner
208473,low-sodium
208473,low-carb
245555,fish
245555,dinner
256427,cake
256427,dessert
256427,healthy
283997,low-calorie
283997,vegetarian
283997,healthy
283997,mexican
283997,low-fat
283997,dinner
283997,vegan
311299,appetizer
311299,dinner
311299,low-carb
323130,low-calorie
323130,low-sodium
323130,vegetarian
323130,side
323130,vegan
326977,casserole
326977,dinner
326977,noodles
326977,chicken
330016,casserole
330016,dinner
330016,low-carb
330016,egyptian
362865,soup
362865,chicken
415811,pizza
415811,dinner
415811,vegetarian
457132,side
457132,vegetarian
466190,dinner
466190,bread
16947,side
16947,casserole
16947,dinner
16947,baked
34477,dessert
34477,dinner
34477,low-sodium
34477,southern
46344,southern
46344,dinner
48699,low-calorie
48699,low-sodium
48699,low-carb
48699,dinner
48699,southern
48699,shrimp
60413,healthy
128106,healthy
128106,side
128106,low-calorie
128106,low-carb
198076,bread
136664,southern
136664,stew
136664,dinner
136664,chicken
150112,healthy
150112,bread
161520,southern
161520,side
161520,dinner
161520,low-carb
184056,vegetarian
184056,lunch
184056,vegan
184056,bread
184056,snack
198004,dessert
198004,low-sodium
226834,low-calorie
226834,low-sodium
226834,vegetarian
226834,low-carb
226834,side
242444,chicken
243746,dessert
243746,diabetic
266427,bread
266427,german
268456,healthy
268456,low-fat
268456,low-sodium
268456,lunch
286224,dessert
286224,baked
321536,dinner
356891,appetizer
363288,appetizer
363288,low-carb
384900,low-sodium
384900,lunch
441582,healthy
441582,low-carb
441582,side
441582,dinner
441582,chicken
126587,mexican
126587,rice
126587,dinner
444965,chinese
446033,dinner
465324,low-carb
465324,appetizer
465324,side
